id,sentence
39103,吉臣酒店路过好几次了，也进去过，是到里面的柔日本料理吃饭。柔日料就在吉臣酒店里面，其他他们家这个酒店，如果不留意很容易就走过了，在外面看看很一般，给人的感觉就是这个酒店小小，不显眼。但进去一看环境还是不错的，毕竟也是五星级的，而且开在这边更有闹中取静的感觉，毕竟离静安寺比较近，而且比静安寺安静多了，这边的人流量还不是很足，比较僻静，这样也好，如果想去静安寺的话也就10多分钟的事，个人推荐前来上海旅游的亲前去入住，蛮不错的~
39109,其实我总感觉神龟的馅饼不如多禾的合适啊，多禾那里比较大一些啦\n不过也是陪同学过去的，我同学比较喜欢吃这里的
39113,菜做的味道很不错，很适合大众的口味，环境和服务都不错，是我们聚会经常去的地方，就是酒的价钱有点偏高，门口停车也方便。
39127,他家饭不好吃，强烈不推荐。麻辣烫不错，每次都去他家吃麻辣烫，不过有一次在放菜品架子下面穿过去一只老鼠…唉…算了…在外面吃难免这样的…
39129,之前看到评价很高所以就和朋友去试试，结果还是发现没有想象当中那么好，招牌菜很明显是打着港式的旗号，不过实际上并不港。\n就拿西多士来说，french toast也算是香港茶餐厅的名菜了。他们家的西多司也就是模仿这个，创意倒是很足，把原本加在西多士里面的花生酱炼奶蜜糖什么的换成了菜，包菜和肉丝，感觉这个mix很奇怪，里面的味道有点跟鱼香肉丝类似，外面又炸得有点像玉兰饼，叫西多士实在是有点尴尬。好在这也是他们家的特色，外面学来的东西本地化，看起来还比较符合无锡人口味==\n至于沙茶鱿鱼羹也算是粤菜吧，台北也有，不过人家都是拿五花肉的高汤来煮的，味道更纯正一点，加的内容也有所不同，他们家又是创新，加了鸡蛋金针菇木耳，鱿鱼倒是很大根，不过沙茶酱味道不够浓，勾芡有点过，吃起来不太清爽。加上店里冷气又不足，那天真是吃的我满头大汗，没吃出啥特别味道==\n后来还和朋友点了庙口炒河粉，相比前面两个菜，这个真是有点差。以前我也吃过别的茶餐厅，这个河粉不够筋道，加的水又不是很够，端上来没几分钟就结成一块块的，缠在一起扯都扯不开，形状也不够正，像面窜条==所以后来这个菜我和朋友就几乎没怎么吃。\n再说说他们家的服务，主要是店面实在太小了，桌子摆了很多，走动超不方便，还不如一些街口的馄饨店。冷气又不够，只能靠几个电风扇吹吹，老板娘忙得根本没空招呼客人，水都要自己倒，实在有点尴尬。其实他们家生意这么好，完全可以弄个大点的店面做做嘛，也好扩大影响力。
39131,鸿运大包也是老字号了，喜欢吃它的素包是青菜香菇油面筋陷的，陷多吃着实在，菜猪油包，肉包子都卖的不错，排队人蛮多的 ，现在价格都涨了，去市里的话还是会去买个吃吃的。
39156,顺风真是风的速度啊，超级的快，基本上最慢，最远的东西，也就是2天也就到了，很多都是隔天到，所以价格贵点也能接受，主要是还可以当面验货，真的很不错，许多地方根本就不让验货
39171,在上谷商业区。从天塔过去的第一个路口进去，然后在地下。里面的环境还不错。案子分不同价位。球杆觉得都不是很好。案子都很新。工作人员比较少，忙不过来摆球。都是自己要摆。价位不算便宜的，但是有会员卡可以打折。
39211,由于姥姥家就在这旁边，小时候经常来，没事干就去这里逛，看看各种稀奇古怪的东西，还有一个个算命先生给人算命，现在好像成了殡葬一条街了。
39214,外卖已经叫到里头买单的人都知道我是谁了。。。\n那天跑去说了几句话就问是不是22楼的，汗\n东西满干净的，送来也很快，适合平时懒人外卖\n选择也挺多。\n泡饭和炒乌冬都很不错
39223,旁边有格林豪泰和如家，如家态度最好，格林一般，速八那前台态度巨差，差点跟她吵起来。烦。也不知道所以的速八都这样，还是就他们家的。恶心
39245,家里的大人都比较喜欢这家的烤鸭\n这店也开了好多年了\n自从上了电视 生意更是好了\n每到双休日就会排队 更别说逢年过节了\n烤鸭还是比较香的 配上蘸料还是属于比较清爽的\n烤鸭吃多了现在比较喜欢他家的鸭翅膀和叉烧，很入味
39324,这家的鞋子尤以板鞋最好了，不仅每季出的样子多而且价格来讲要比耐克和阿达的价钱要便宜，样子也比前两家要多，如果经常穿板鞋买匡威还蛮好的，有时候会打折那就更好了。
39328,都说这家是最早开的炸鸡腿店，但我说绝对不是最好吃的。\n或许是生意做大了，口味大不如从前了，炸鸡腿绝对没有门口那个摊子的好吃。服务态度也不是很好。
39330,环境不错，位置也好，只不过给我留下的印象除了贵和难吃就没什么别的了，不光我这样感觉，身边好多朋友都是这样认为的，不断的给机会，可惜是不断的失望。除了把服务和环境搞上去，最关键的口味可不要损失了口碑哦，建议一统飘香的领导改善一下。
39334,男朋友建议去的，点了乌江鱼，酸菜锅底，冻豆腐和萝卜（感觉这两样东西和鱼一起吃比较搭），一桶米酒，还有一个什么肠米粉，小料要的是腐乳和微辣。\n男朋友原来建议要酸汤的，因为我觉得番茄锅底煮鱼很怪，所以还是要了酸菜的。味道果然一级棒！酸辣酸辣的非常适合我的口味，乌江鱼特别鲜嫩，不过要赶紧吃，因为煮老了鱼肉就容易化了。\n萝卜豆腐就比较一般啦，感觉光吃鱼也可以吃得很好了！\n小料也很鸡肋，因为汤本来就有味儿了~\n米酒味儿比较淡。\n另外点的那个什么肠米粉，哎。。。有一股味儿。。。吃了两口就没吃了，浪费啊。下回不要点了。
39341,"对老东家是长草已久了，总算找到机会和一群朋友探了这家店：\n 老东虾饺皇：招牌啊，皮QQ的，里面有整颗的虾仁，每桌必点。\n 皮蛋瘦肉粥：很浓稠的粥，8块钱一碗，用料绝对不含糊，皮蛋一大块一大块的，机器熬出来的果然不一样啊。\n 荔湾艇仔粥：港式经典的一款粥品，料超级丰富的，除了很明显看到的油条、花生米、蛋丝、葱花，还有虾仁、肉皮、叉烧、鱿鱼须等等，真是一个字鲜！\n 蜜汁叉烧：叉烧切得很薄，嫩嫩的，带一点甜味，味道不错，但不哈肉的我也只吃了一片浅尝辄止。\n 泰汁茄粒豆腐：色彩鲜艳，卖相可是一级棒啊，一看就有食欲。豆腐嫩嫩的，配料也丰富，有茄子、黄瓜、玉米。吃起来酸酸甜甜，让人忍不住一口接着一口 \n 白灼菜心：很嫩的菜心，以前在别处吃到的菜心都粗粗的，硬硬的，咬得很费劲，这次却一点都不会，满意！\n 越南春卷：里面是芹菜、胡萝卜、生菜等，蔬菜的甘甜清爽中和了炸物本身的油腻，喜欢!\n 川味凉粉：辣的我没吃，但经过三人鉴定都觉得不好吃，味道怪怪的，和一般的凉粉吃起来口感不一样。\n 烤秋刀鱼：同桌MM点的，我没吃，但另两位吃得很欢，味道应该不错吧\n 香辣豆花鱼：江西的MM点的，太辣了，连她也受不了啦，最后剩了好多，浪费了\n 白糖银耳炖雪梨：同组的MM点的，里面有银耳、雪梨，对女生很好哦，我尝了几口，甜度适中，适合吃了烧腊之后解腻。\n 红豆双皮奶：很正宗的双皮奶，奶味十足，红豆给的量也足，就是甜了一些，吃到后面实在腻得慌。\n  老东粥皇的服务不错,上茶很及时，用餐过程中又多次询问我们要不要加水。\n 在环境方面，老东粥皇呈现出的是茶餐厅的氛围，比较大众化，座位显得拥挤了些，而且一个包厢都没有，私密性的确是不够强啊。\n 总体上来说，对他家还是比较满意的，以后有亲想喝个粥吃个小点心不妨去他家坐坐，应该不会让你失望的。\n-------------------------------\n糯米网上有老东的优惠券，凭券享受原价10元的皮蛋瘦肉粥优惠价3元还送一份盐水花生，这么好的事情我怎么能错过呢，今晚就去吃了。\n  单点皮蛋粥只要3元怕被服务员鄙视，就又加了一份点心，原本想要的椰汁糕没有了，就要了鳗鱼烧卖，结果就杯具了。\n  皮蛋粥还是一如既往的好吃，用机器熬煮，米粒已经完全看不见了，皮蛋的量很多，肉丝都是精肉，入口即化，香气袭人。3元就可以享用这样一碗皮蛋瘦肉粥真是美哉妙哉。送的盐水花生也不含糊，份量也出乎我意料的足，我吃了很多，还是剩下了些。\n  另点的鳗鱼烧卖就糟糕了，神马鳗鱼烧卖啊，只是名字取得好听罢了，实际上就只有最上面很小一块鳗鱼，味道都没尝出来就没了，烧卖的皮子也怪怪的不好嚼，里面的肉也是硬邦邦的，都结块了，吃不出是什么肉，就这么四个要18米，纯粹是坑爹啊。\n 去他们家还是 点个粥 加个甜点好了，双皮奶、银耳羹什么的还能吃吃，其他名字取得很精贵的食物都会让你失望的"
39342,是无烟餐厅，可是我一进门就闻到了烟的味道。除此之外，其他都挺好的~\n饭菜的味道还可以，干果零食也比较多。\n服务员都很热情~
39357,我最喜欢吃沙拉 我很满意 披萨口味也不错 总体来说是相当不错的 环境也好 服务态度什么都挺好的 嘿嘿 下次有时间还是会回顾的 我还会推荐给朋友的
39361,饺子馅儿大皮儿薄。\n室内八张四人桌。\n饺子要了羊肉大葱的，一两5个，4元钱。\n没有什么好也没有什么不好，就中关村这边来说，要吃饺子还是到这里比较好。反正我在中关村要是想吃饺子就去这里。
39366,我外婆家就在昌里路这边的上南三村 所以那边是我从小光到大的地方 现在的浦东商场以前是叫三钢商店的 从洪山路这里一直到长清路这段是非常热闹的 ，马路边上的商店 地摊 各种各样的小吃 烧烤 麻辣烫 奶茶 真是应有尽有啊，而且人也是非常多 逢年过节那真是人山人海 最能体现过节的气氛了可惜现在由于世博的关系都没什么地摊了 只有一排排整齐的店面 再也找不到往日的夜市风景线了
39369,2元的价格实在公道\n比我家那边的便宜\n买上2个 边走边吃\n外皮很酥 一碰就掉皮儿\n金黄的金黄的 油汪汪的\n看着就有食欲\n馅料混上了花椒粉 吃起来麻香的\n牛肉馅的很好吃 不是很咸
39380,这几天不知道为什么就特别喜欢吃辣的，本来今天晚饭已经在万达的一楼麦当劳吃好了，但是兜伐兜伐兜到它家，看到里面环境蛮有特色，都是木制的黑色长板凳，而且晚餐时间里面人气也挺旺的，就进去随便再吃点。 \n一进去，就马上感觉服务很热情，这点不错。\n由于我和朋友就两个人，所以也只点了一个18元的辣妹子特色夫妻肺片和8元的龙抄手。。。\n其实我心里是这样想的，既然是说成都名小吃，那这两样要是做的好吃就很能说明水准了。\n果然没有失望，夫妻肺片量不多，但够麻辣，吃的我真开心哝！！！至于龙抄手，其实就是馄饨或者更准确说就是鲜肉云吞，汤底不错，口感很清淡，配合夫妻肺片这样辣的菜吃正好！\n另外，感觉它家其他的东西也都很便宜的，下次如果机会再尝尝其他的好了！
39383,今天吃的，点了六个菜一瓶红酒。服务员服务很好，时不时帮你换骨碟，倒酒。菜的味道也不错，马来风味的，推荐金香酱炒蟹。
39387,最近经常去kkmall踩点，这家新开的星巴克让给人的双重感觉很明显。\n产品不做评价\n正面的： 门店的装修是sb去年开始采取的粗犷型，也就是派克市场的风格。这是我本人非常非常喜欢的范儿。\n侧面的：去的时候门店的生意很好，也因此感觉不到员工的服务与热情。有一点一直在琢磨，为什么sb选在了kk mall的这个位置。\n负面的：整个店面的混响回声特别大，一进去就仿佛置身于仓库般吵闹。
39395,这个地图的地方标错了呢- -\n学校对面的赛百味刚开的时候都没有什么人呢。。如今人多了。\n每天的15元优惠永远是卖的最快的。。可以经常盯着一点维络城。会有买赠活动。
39403,同学在那办了张会员卡，挺好看的，全黑上面有个皇冠。\n蛮喜欢他5层（貌似是5层，我也记不清了）大厅的沙发，个人感觉包间太小，麦克风只有两个，根本不够，点歌系统有够失败，有歌却找不到歌星，必须用拼音找，空调也很失败，夏天在里面怎么调都降不下温，门旁的服务呼叫，总是自己亮，服务员来，总说没事别瞎摁。隔音不好，总能听见对门的大妈唱青藏高原这类歌。每次去自助餐都是剩的，没盛两下，服务员就催着要收，打水时，服务员会突然很闲的盯着你。
39433,昨天中午跑去那里吃饭\n吃了一肚子气回来\n其他的菜味道都一般，就汤的味道还不错\n当时定位的时候要定包间，服务员直接说没有，后来去楼上看好几个包间都是空的。\n茶水也不倒，都不问要不要茶水的，直接就把茶杯都收走了\n菜上来不到十几分钟，服务员就在那说你们还要加米饭的加菜的赶紧了，等会饭菜都没有了，这饭还刚刚吃，就说没米饭了，什么饭店啊\n不到一点半，一大帮工作人员刷刷的拿着饭盒端着饭菜从厨房出来坐到大厅的角落吃饭去了。。。服务员也不理人了。。。\n点的汤，半天都没人拿碗过来盛汤的，叫人都不理的\n那个服务态度真叫一个差劲啊\n菜的味道也不好\n下次再也不会去了\n看到这个贴的人可别说我，这是真实感受。
39435,奶奶生日，味道不错，服务态度好，有很大的草坪。绿化非常好\n地理环境优雅，就是交通部怎么便利，10号线出来或走或打车\n10月份弟弟的哥哥要在那里结婚，值得期待
39481,"我不知道,是不是我想点评的那家店,因为火车站附近,KFC实在太多了,我说的,是新亚大包旁边的那家,对面有四海游龙的那家;\n一次去买甜筒,居然要4元一个,就算在南京路,也只有3元,这里怎么会4元了,问了服务员,干脆的回答你说,我们这里是高价餐厅,这也是理由?\n众所周知,KFC是个国际化的连锁餐厅,连价格都要搞特殊化,而且是在火车站这里,实在是有点欺骗外地人的嫌疑,不厚道"
39505,去京客隆的时候发现的！栗子十元一斤，味道相对来讲八错了！同时还有其它些坚果，杏干很是稀饭！只是瓜子不是很香，觉得差点意思！总体还很好啦！
39506,因为在溜冰场旁边，整个餐馆的环境比较嘈杂，而且店面不大，想找个安静的角落边吃边聊还真不太可能。\n  上菜的速度真的很慢，我隔壁桌的点了个炒饭不仅上得慢还弄错了，搞得那个女的的心情糟的很。\n  我的朋友点了个鸡蛋布丁，那东西在餐牌上还挺好看，一上桌就完全不是那个样了，像一块快融掉的冰一样，炖蛋不像炖蛋，味道还没有布丁味。所以我朋友说“没吃过这么难吃的布丁”。\n  我们的结论是——如果以后行过，都唔想再来第二次。\nPS：服务员的态度还挺好，不过就是动作慢了点。
39510,人气很高的汤包店~~5块钱一笼，8个汁水多多的汤包，现在这样的世道，显得好合算啊~~~胃口不大的小姑娘这样就可以解决一顿中饭了呢~~
39535,天太冷，要了一个砂锅豆腐，叫砂锅白水还差不多。锅贴等了半天，还算可以。最可气的就是餐具，很脏，叫老板过来看，她告诉我自己擦擦吧，有这样的吗？
39539,话说ONLY比新东方便宜很多啊\n一般听力老师比较会调动气氛，口语标准。阅读老师嘛，就。。。\n不过也有例外刘丹就很好，很搞笑的，WOW
39544,"送的婚房,当初决定在这里办婚宴就是觉得交通方便,对面就是日月光广场和田子坊\n天诚是锦江集团的下属酒店,虽然设施有些旧但维护的不错,装修的格调还是不错的\n房间也比较大,在这地段性价比挺高的"
39565,"私房菜.\n因为在住宅区里开餐厅,或多或少印象到邻居,墙壁上电梯里写的话有些难听.\n适合部门或小团体聚餐.\n菜品没有特别大的挑选,主人做什么我们吃什么,吃的也是个自由随意.\n吃完了可以在房间里随便嬉笑走动,挺好."
39567,这里最好吃的不仅是玉兰饼，一大包肉和汤汁，生煎馒头也很好吃，各有各的好，配上一碗酸辣汤，就是常常要排队，但是真的很好吃，真是人间美味啊
39574,"年初三沒事, 開車行大運。沒有目的地, 隨意走走。\n              \n途經江門禮東美食街, 看到農莊飯店不少。\n              \n隨意進了和苑美食坊。主打農家菜, 新鮮的魚、雞、鵝、鴨和鴿。\n              \n幾個地下的大魚池, 有鴨嘴魚、鯇魚等等。當然吃鴨嘴魚了, 鴨嘴魚肉滑甜美, 而且全都是軟骨, 全魚可吃。特別是魚頭, 魚骨爽脆, 十分好吃。三十多元一斤, 每條三至五左右。這家是清湯火鍋上, 如果用粥水火鍋, 更美味嫩滑。\n              \n這家是用炭爐打火鍋, 特別適合當天氣溫只有三四度的天氣。\n              \n還點了半隻炆鵝, 鵝比較大隻, 半隻份量也不少。味道比較清, 不會太濃味, 不錯。因為是用炭爐, 火力不好控制, 越吃味越濃, 正好最後煮菜。\n              \n鹽油飯, 一小煲大約三碗左右, 味道很好。火候控制得很好, 略帶金黃色的鍋巴。\n              \n農莊飯店, 環境當然不錯。遠離巿區, 綠樹環繞, 附近沒有其他建築物。戶外還有一片地方設有不少露天位。旁邊是一大片水池, 看來, 夏天來吃飯也不錯。\n              \n服務員好像都是本地人, 服務態度不錯。\n              \n生意不錯, 人氣不弱。\n              \n門口有停車場, 停車很方便。"
39591,看了点评网上的评价去的。\n以前也经常路过，但昨天还是第一次去。\n店名字叫“小院”，原来进来店门之后，真的是有一个露天小院。现在在露天小院里吃火锅还可以，不冷了，估计冬天的时候就不行了。\n服务真是热情洋溢啊，但着实有些过份了：我们两个人，刚坐下翻开菜单的第一页，服务员就开始推荐菜了（推荐的都是最贵的），没过一分钟又来了一位穿黑衣服的（可能是领班一类的）服务员也推荐上了，两个人一起推荐，真够烦的。终于忍不了了就对穿黑衣服的说：“我们自己看吧”。 这样，穿黑衣服的才恋恋不舍地离开。然后剩下写菜单的服务员又开始推荐上了，而且还很不合实际地推荐，我们只有两个人，推荐给我们的都是这个拼盘，那个拼盘的。拼盘的菜量都比普通盘的量要大，当然价格也就更高了，我们就两个人，怎么可能吃得了呢？ 商家这样的经营着实不敢恭维。\n点了两盘最贵的肉：羊瓜条和上脑，都是比较瘦的肉，没有什么特别出众的，普普通通了。\n虾滑还不错吧。\n鲜鸭血也可以，挺嫩的。\n小烧饼一般，还特别小。\n还有烤羊肉串，还可以。\n铜锅的火挺冲的。\n现在打78折，不包括酒水和凉菜。我们两个人打完78折，花了124元。
39597,姥姥在这儿扎针治疗，\n一般的普通病房，2人一间，\n有彩电和空调，窗户挺大，挺舒服的\n护士还算温和，\n就是在一个小胡同里，停车不太方便，\n坐车下了车还得走挺远，\n能看见4中的天文台，\n全是老年人..
39608,这是公司宴请客户最常来的饭店了。鱼翅也是整个苏州最好吃的。装修挺中式，不算豪华，但是符合苏州的小家碧玉形象。龙虾也非提不可，泡饭做的真是棒。想想都流口水。
39615,刚开业满100送50的券，现在是全单68折。两次点的都是梭边鱼，78一锅好像是，大约2斤的鱼，还有四种配菜，挺值的。
39618,好多年前请在地税的同学吃饭，附近就看到了这家，还要自己点菜，没菜单的，味道很一般，价钱还挺贵，看别人点评说和大宅门有一拼，觉得环境差远了吧
39623,名字记不清了，不是很常去。\n蛋糕我喜欢那个四方形，白色的，好像12块钱，不是很甜，但是和其他蛋糕比，性价比蛮高的。\n面包，喜欢那个上面有黄色酱的，柠檬还是橙味的，酸酸甜甜的，超好吃。5块钱吧
39647,结婚找酒店可真是件头痛的事情，既要符合心理价位，场面上还要过得去，品牌要有星级保障。虹桥这带找了几家都没能非常满意。听朋友说他的朋友今年10月份结婚定在君丽，三楼的“歌剧院”超赞。全上海唯一的剧场式的宴会厅。周末去看了场地，震撼了，有种达人秀的感觉哦。我们21桌，楼下放15桌，楼上放6桌。站在场地中央幻想着婚礼上台上台下楼上楼下的互动，哎呦喂，我是婚礼达人了，这下不要拉风死的啊。见过了千篇一律的婚礼，哈哈，我这个达人婚礼肯定叫来参加的宾客们弹眼落睛。新开的酒店四星级的，硬件没话说，服务又贴心，真心赞啊。10月份先去朋友的婚礼现场看看哪能弄，取取经。君丽哦，真的和别的酒店有不一样的地方，像我这样的刁民都觉得满意，定在这里结婚，^_^ ，太开心了。
39657,和朋友约了在这里看《变形金刚3》。这里感觉和虹口的星美国际影院一样，一整栋楼都是影院，相信是以前这里应该是工人俱乐部。\n电影院的大厅也算很大了，售票厅在大厅的左手边，一共有3个窗口，不过在休息日这样的人流量比较大的日子里，他们也只开了一个窗口而已。而售票窗口边的电子取票机器也排着长队，说明现在人么大多已经习惯在网络上订票了。\n天山影院的电影厅也分为好几层，最大的一号厅在一楼，不过现在因为整修空调，一号厅暂时不开放。\n我们看的《变形金刚3》在3楼的4号厅反映，这个厅有点小，屏幕也就不是很大了，所以对于看像《变3》这样3D、高视觉强度的大片，视觉感上稍许有些欠缺。\n在天山电影院现在看3D影片，现在还需要先窗口花100元换一张押金单子，然后再在每层的影厅前用押金单换取3D眼镜，看完了之后再反过来重复一边，多少觉得有些麻烦。
39669,自制酸奶有点酸 呵呵可能喝不惯吧 羊肉串是那种很大串的 吃起来感觉超级爽 去吃的人也很多 经常需要等位才能去吃
39705,离家最近的周黑鸭分店，东西很新鲜，都是当天的。比翠微华联的东西新鲜，而且不会改包装盒的日期(翠微华联那家会在包装盒上改日期，我同学见过）\n经常来
39732,用点评券去的，选的鸳鸯锅，喜欢辣的，清汤还可以喝，两全其美\n最喜欢小肥羊的芝麻火烧，要的普通的和油炸的，要趁热吃哦，冷了就不好吃了\n最喜欢手切羊肉，有嚼头，大口喝酒大口吃肉的畅快啊，蔬菜拼还可以吧\n麻酱小料也很给力
39735,以前是叫苹果园，现在统一风格，叫苹果花园了，离吉买盛超市近，每次逛好后，都会停下来坐一会。东西品种很多，可以选择不同口味的面包。
39738,"晚上经过店门口看到里面大大的屏幕放着live show, 柔柔的光照在窗边的沙发上~就不由自主的和朋友进去了~\n没有吃东西~不过看了菜单是以意式简餐为主~联想到店名中的意大利文BELLO是帅哥的意思~环顾了下店里的工作人员~果然在吧台里发现了帅哥~嘻嘻~\n和朋友点了两杯鸡尾酒~我的最爱Mojito~不负我望~味道不输五星级酒店和外滩边的酒吧~\n不过可能是新开的关系~以前进过没有发现过~所以没什么人气~不过正好是个可以和朋友聊聊天的地方~\n很棒~"
39745,几个朋友一起去的，要的是两打啤酒，那种小玻璃瓶的，因为是男士买的单，我也不知道多少钱。外面是静吧，大家可以聊聊天，打开另一扇门里面就是闹吧了，有唱歌跳舞的，我们参加了一个踢毽游戏还赢取了一件礼品。
39765,今天同学带我去吃的，我要的土鸡的　她要的鳝鱼的\n感觉还挺好的　不知道米线为什么事发红色的\n汤也挺好喝　要是种类再多点就更好了呢　你说是吧～哈哈
39788,这里为什么一直都是人山人海呢 其实也就是KFC旗下的嘛 快餐有啥好吃的 但是就是每次人多的来 反正我是不喜欢吃这种快餐的 上次姐姐带我去吃过一次 真的很一般般 随便吃吃吧~
39796,非常美！好喜欢！看朋友在那拍摄的婚纱照才知道有这么一个地方！开始还以为是朝阳公园！\n宫廷的感觉、很有气势、等我上照片和大家分享啊！那酒窖进去好像时光穿梭到了英式宫廷
39799,就这水平而已，比很多老字号好不了多少，价格确实人家的3倍！一碗平平无奇的小馄饨卖9元，发神经啊！\n顾客大多是医院出来用餐的父母带孩子，或老人。\n靠近医院，感觉总不太好，新华医院里出来的从各地看病者有很多在这里吃饭的，好像细菌到处都是……\n从来都不太喜欢台湾人的东西，尤其那些仗着地段好的“永和”，新华医院门口这家，和西藏路延安路那家，都品质很次，消费很贵，台湾人素质更差！
39827,一个很不错的地主了哦。来这里的时候心情会变得很好的，虽说我也就只是在无意中看到了这里，但是就是很喜欢这里，虽说我只是到这里去了一次，但是还是很喜欢这里。虽说这里面不是很大，但是那么一次我却是真有在里面玩了很久的哦。\n这里是一个很不错的地方，反正我是这样认为的哟。有些人在那里放风筝！而且还有很多小朋友在上面玩、、看着他们玩乐就想到了以前小的时候，真的是很开心的哦。如果可以选择，我才不要长大呢， 但是我知道这只是我自己的逃避，只是自己不够坚强而已。\n夏天到这里来玩还是蛮不错的嘛，可以很好的乘凉呢。呵呵、、、但是就那一次后，我就没有到这里去过了，呵呵
39833,同学聚会，订的包间。菜水吧中规中矩，量也不是很大。包间很宽敞，就是过了九点，服务员就进来收盘子，一直在旁边守着。一副要赶人走的样子，很不舒服。
39842,中午和同事去喝粥，维络城的优惠，点大锅粥才能享受，也不给积分。点了小鲍鱼干贝粥，小鲍鱼单买是18元一个，比厦门的小眼镜大排档贵一半，个头是小眼镜的一半。同事点了基围虾干贝粥，比我的鲜，内容也多。
39857,上来写点评才知道这家店居然是I DO的旗舰店了\n店面有两层，门口有好几个营业员迎在门口\n进门我说想看看吊坠或耳环\n结果直接迎我上二楼了\n因为一楼全是卖结婚对戒咯这种的\n去了二楼，没看到LP心仪的东西\n因为他家铂金吊坠只有一款，其他都是K金的，K金的不考虑\n然后看到有人在看裸钻的\n然后我们也迎上去看了看\n发现钻石真的涨了好多好多。。。\nK色SI2净度3EX切工的都要7万多了。。。哎
39862,每天早上在哪儿买早饭等公车的说！其他就没啥说的了 天天早上都是包子加豆浆\n每天早上在哪儿买早饭等公车的说！其他就没啥说的了 天天早上都是包子加豆浆
39905,入夜，酒精的作用已经让我记不起太原街的潮汇在什么地方\n还笑呵呵得告诉司机我没去过，你载我到潮汇附近，海底捞还是海里捞我自己找\n嗖嗖的冷风吹过，酒劲稍稍减退，哦，记起来了 笑笑居酒屋\n卖场已经打烊，侧面的门 直梯到顶 海底捞的小伙儿笑脸相迎\n听说我找人，和我说，您直接进去找吧，现在剩下没几桌了\n走进一瞧，小伙儿你就谦虚吧，是没空几桌吧 \n入席，火锅配红酒\n服务生忙前忙后，又是毛巾擦手，又是倒酸梅汤\n价格决定着服务，上上个公司的BOSS常说，羊毛出在羊身上^_^
39906,"上周刚去过,本以为去晚了会没有位置,不过来好.到我们吃完还有几桌空着呢.\n环境很一般,像是七八十年代小饭馆的感觉.\n狮子头挺大的一个,肉质比较松,儿子不怎么喜欢.猪爪9元半个,点了三个半个的,结果上来好大的一盆,原来半个也斩成了两块炸的.肉很酥很香,就是吃不了多少.有点油腻.椒盐茶树菇很好吃,估计是拌好调料再炸的,香香脆脆的,这个全被消灭了.鱼唇烧鱼泡有点咸,鱼唇没多少好肉,鱼泡有些硬,色面也不怎么样.黏乎的,不推荐.螺丝很入味.\n农家大杂烩很大的一盆,汤很鲜,里面料很多.三个人也没吃掉多少,后来都打包带回家了.\n应该说这家店的菜还是不错的,价廉物美量又足,就是之前点的两个冷菜有点闹心.一个金针菇拌荷兰豆,没什么滋味.另一个猪鼻冲,从里面挑出两小粒黑色椭圆的东西.厨房说是花椒子.我看着怎么也不像呢.有些郁闷了."
39935,第一食品商店内开放式的小吃，有小杨生煎 盛记锅贴 无锡汤包 还有粉丝汤等。自己吃哪家几两自助拿牌子然后去收银结账。人永远很多，上周跟老妈逛商场累了就想随便吃点，生煎锅贴汤包都买了。感觉还是汤包最好吃，典型的无锡口味很甜我喜欢，小杨生煎真是太失望了。牌子都做坍掉了，汤不鲜肉是松的没口感都是肥肉多吧，还是锅贴稍微好点。诶  怀念以前的吴江路小杨生煎啊。
39940,这家店的名字还有菜名都蛮好玩的，尤其是在弘基那么多店不好选择的时候，来一句“就这家了！”\n还有菜名也是，什么刘备张飞的全出来了，比远处那家号称风波庄的武侠餐厅要用心多了，去风波庄的时候，我问他们怎么菜名这么普通的，他们很不以为然，既然不以为然，你搞什么武侠主题嘛。\n以上是优点。也只有这些噱头优点。\n别的，菜一般，价不便宜。。。。
39975,有几个味道还是不错的，披萨除了上面菜料比较少之外，芝士还不少呢，大部分的一般般，因为也就这个价吧，服务员使劲给你塞土豆、过了很厚面粉的洋葱圈，要叫他给你好东西却很难叫到他。。。大家一定要有魄力，努力争取自己要吃的！少吃点他那些容易撑饱肚子的菜！其实有些还是蛮好吃的，如果能盯着自己喜欢吃的吃很多，这价就真的值回来了，毕竟还算便宜的
39978,平时这里还是算有点小贵的。自从推出午市套餐后这里就成为了我们食堂。毕竟在中山公园这种地方吃中饭，随随便便都得二三十块了。\n中午套餐里的烤鱼、紫苏鱼汤、水库青鱼都满好的。配菜味道也还不错的。就是中午等待的时间会比较长。不过还有有免费的小食可以拿。虽然菜量不算多，不过我们因为都是女孩子，三四个人吃也刚刚好差不多。还是挺划算的。
39979,北京攻略，以前去，现在去西单一般都去中友和君太。去华威都绕着北京攻略走。不喜欢各家的导购，一个个打扮的像坐台小姐，狗眼看人，不喜欢和她们说话，你要是砍价她们就斜眼看你。一直想和不同她们不热情卖货，天天化得像鬼一样，尤其夏天，穿那么少跟不穿衣服没什么区别。她们靠什么挣钱？家家都说自己的衣服是瑞丽上的，开价很贵，质量就那么回事。现在去的估计都是年轻的90后，我们80一代早不追那时髦了。。。
39995,越来越差，据说快被法老王兼并了，从最初的大红大紫，到现在至少我是很少光顾，说明徐州在发展，徐州人的口味也越来越调，二线品牌也越来越不好糊弄徐州人了
