id,sentence,label
28084,"相对于北外和五道口店来说,这家是没什么学术味道的店,里面有很多周围的上班族还有老外,有时候感觉有点不单纯,有点乌烟瘴气...吃的和服务还ok...少了点小资的情调,更多的有点像个快餐店...",0
25385,朋友住这边，推荐的一家店，味道很不错，价格也不贵！鲶鱼吃两次啦，吃完还可以加手擀面，还是不错滴！哈哈,1
5114,"上大一带没有我们淘不到的地方,所以我们的宿舍被同学们亲切的称为:馋猫猫.\n这里早就吃过了,说实话女孩子之所以要出入这种地方多半是因为他的名字或是环境,我们看中了后者,女孩不想俗也难呀.\n但吃的东东,我个人不怎么喜欢,室友中有一半的人喜欢,所以偶尔还是为了团结才一起出没期间.环境很舒服,小精致的那种,寿司应该都是差不多的味道吧,反正没吃出什么感觉来.",0
29475,不用说 大家都知道 \n大牌聚集地 有钱人购物好去处 不是我们这种小老百姓消费得起的地方\n里面环境真心感觉很一般 只是卖的牌子都死贵阿~~不适合我们啊不适合~,1
2513,"小家伙脸上发奶癣有一段日子了,而且有扩散的迹象.奶癣这事情可大可小,严重者会诱发哮喘,那可真是害了他一生了.本来想去新华医院的,那里是小儿皮肤专科.路途实在遥远,打车单程八十多块.\n为免路途遥远,改去了闵中心.布兰达说了,下午通常人不多,而且小毛小病能看好,好歹人家现在也挂靠在瑞金医院的麾下.说去就去,下午两点半出发的,三点三刻就回到了家,可见病人不是太多.\n比起其它中心医院,闵中心生意算好的,效益应该也可以,毕竟闵行区居民多而医院少.医生态度也不错,还会逗逗小孩.我们先挂的小儿科,再被指引到了皮肤科.真是不看不知道,一看下一跳,他居然已经咽喉红肿,呼吸音粗重了,可见体内有炎症.配了小儿希刻劳回家.\n整个费用倒是不高,自费部分不到五十.",0
43596,平价小吃里豆腐皮涮牛肚真是很不错 这家店调的料味道很好 上菜速度也挺快 去吃过好几次都觉得比较满意 每次去人都挺多偶尔需要排位置,0
41995,就近找了一家，想不到味道还可以~\n主要吃海鲜的，濑尿虾、螃蟹、鱼都还可以，鲜甜肥硕~\n作为浙江人的我双臭竟然是第一次吃。。羞愧了。。而且我并不喜欢。。。\n非常有印象的是红糖炒糖糕，圆墩墩的！这个也是第一次吃到！很棒，甜甜糯糯，口感很好，一点都不腻！我不怕肥一次吃了2个！,0
43445,环境不错，位置远，不过所幸虹口区分店就要开张啦！金牌土豆从韩国店、北京五道口店一路吃到上海漕宝路店始终是最爱，每款pizza都是现场制作、烤箱烘培，面饼薄而少油，难怪人家口号是love for women！尤其能想起初次品尝与之一起的人们，记忆中的味道，会始终成为他们家忠实的fan！,1
44124,原本装修好的老鸭粉丝汤堂吃才10元现在涨到了13元，他们家的鸭正是另外给包装的，这点满卫生的，但是量不多，汤头很鲜美，随便填饱肚子是可以的，环境小，还漏空调水不敢恭维，现在涨价但是口味退步。。哎，这个世道啊,0
12730,非常典型的平民美食，店如其名，整家店只有辣肉拌面味道是不错的，其他汤面只能说一般吧，汤头的局限所致\n辣肉拌面用的是肥瘦相间的肉丁，料还蛮足的，拌面料也不错，而且这里最大的特点是上面快，基本付好钱1分钟之内就可以拿到面，比较适合学生和上班族的节奏。,0
44186,其实这里吃饭什么的店铺挺多的，边上又是山姆会员店，不过不知道为什么人气一直不是很旺，平时还好一点，因为有写字楼，一些人中午还是会过来这边就餐的，可周末的时候人就不多了，这点应该不是正常商场会出现的，通常大家都是周末的时候去逛街的。\n里面有一些面包店，零售店，小吃都还不错的,0
28045,开了很久都没进去过，看门口是粤菜。前天请部门领导吃饭到这里，比旁边的贵，不过环境很好，不用自己掏钱还能接受。房间很淡雅不错。\n虽然主打粤菜海鲜神马的，但是也有家常一点的。,0
1339,在单位附近，中午过去转转\n价格比起正宗小笼包来说算便宜的\n比起它的味道就不值了\n小笼包很袖珍，其他小吃也偏贵\n一般吧,0
2108,本身这一带的食肆就不多，这里算比较平民化的一家，所以通常都比较多人。但事实上大家都是因为没有选择才选这里的。这里虽然像大排档，但是价钱绝对不低，如果是节假日来就更加难找位置了，服务人员也不足，很多时候都要自己亲手来做，个人认为只值得去一次。,0
43373,由于是订的特价，所以性价比很高，地段也好，就在徐家汇商业区边上，闹中取静，周边晚上停车也不收钱。房间还算比较宽敞。,1
37159,讲的他家的外卖，就想到盐鸡和烤麸，(¯﹃¯）口水啊，盐鸡的皮脆脆的很有嚼劲，肉很嫩。烤麸非常适合上海人的口味甜甜的。,1
23854,公司接了个大单，老板在这里订了个大包间庆祝一下，包间里面的环境蛮不错的，开了几瓶红酒，喝着红酒吃着海鲜，感觉还是蛮不错的。,1
23058,在那里附近上班，中午的时候经常会过去吃。\n喜欢他家的秘制辣酱汤面，味道不错。\n还有就是叉烧酥了，新亚的叉烧酥真是好吃的没话说。\n豆浆不是很浓，但是比外头的好喝。\n云吞面不好吃，烂糟糟的，就是阳春面加点虾仁馄饨。\n总的来说，面类浇头口味偏咸。\n再说说服务态度，每天他们早上、中午和下午下班时候的生意是最好的，那天中午去吃，因为人比较多，我点好东西就拿着牌子在找座位，没想到上菜速度超快，我位子还没找到，那个服务员看到我手上拿的牌子就把盘子随便放在人家正在就餐的桌子上，跟我说面放这里了，我当时就很纳闷，那张桌子正在吃饭的人也愣了一下，从来没碰到过这种事情。他家的服务态度还是不和口味成正比的！,0
24978,中式简餐连锁店， 餐食口味中规中矩， 是解决工作午餐和早餐及懒得做饭能填报肚子的地方， 个人比较喜欢他家的双拼饭和咖喱饭。 位置在十里堡西单商场B1层， 紧邻呷哺呷哺店， 目前正在围挡着做装修呢。,0
2183,离婆婆家近，有时候带孩子来玩儿，人巨多，排队是常事儿，连外卖窗口人也多，快赶上滨江道的感觉了，因为人多，卫生就差点儿，挺乱的，,1
12231,忘记是什么报纸报道过，说这家的云吞面好吃正宗之类的云云。于是我们就跑去试了，结果比较失望，个人觉得很一般。报纸有夸大的嫌疑。不怎么样。面不够爽。,0
15513,考研的时候在那上过很长时间的自习，环境非常安静，是个学习读书的好地方。图书也非常多，简直就是知识的大海洋。现在回想起那段经历，都对图书馆有了特殊的感情了。,1
31992,给妹妹挑生日礼物，看中了里面可爱的钱包。\n皮质的，颜色很嫩，小女孩用正好。非常可爱啊，要是买给自己用我可能会舍不得呢。\n他家很多可爱的东西。,1
30115,以前刚来公司，中午放基本都是和同事们定他们家的盒饭，脆皮鸡腿饭 招牌饭 鲁肉饭 黑胡椒猪排饭 都是自己比较喜欢吃的口味,1
6027,估计是恒隆里面比较便宜的了，不过性价比不高，味道也不灵，浇头的量灰常少\n点了个素罗汉面+卤蛋就28块了。。。\n还有个小馄饨也是的，汤水淡介果了几额，还不如财经大学小面馆2块钱一碗的小馄饨,0
10771,据说是他家的鱼做得很好，可是过去吃了也没什么特别的感觉，倒是觉得装修很旧了，应该重装一下了，貌似有点冷清的样子,0
8120,发了工资，一哥们请客~~说是这里的烤鸭最正宗了，是老字号，\n于是在一楼大厅点的烤鸭，还要点菜，整体味道还是不错的，烤鸭味道可以，但是比起北京烤鸭还有点距离，甜面酱不错，还有就是他们的伊府面,1
14710,看点评才反应过来为什么吃的叫雷雷卷...\n门脸特别小 里面环境还好 来过两次 不过饭点人就显得多了\n说实话做得东西真的一般... 甚至有点业余...\n追求味道的希望不要抱太大希望了,0
4152,黑天鹅的饺子很不错，我喜欢。服务态度只是一般，可能是人比较多吧。总休上适合我的口味，还不错。http://aplimei.taobao.com/,1
13492,不认识路啊，不认识路啊。好辛苦好辛苦才找到的啊。在店门口都要错过的一家店啊。\n我们去的时候老板就做在后面也。。。呵呵。\n可是我们也许是小市民吧，上来的豆花是还可以啦，可是也没有老板亲手弄的那种感觉。调羹就随便的插在豆花里，破坏了。。。。。。\n好吧，一般般啦。看不到老板高超的手艺也没什么意思了。,0
18463,很久前去的，挺不错的，价位也很合适，感觉是特别的实惠，朋友聚会啥的去哪里很不错呢，味道也不错，随便吃吃很划算~也很适合学生~！,0
20392,逛累了就会去歇一下，味道还是可以的，人气也是很旺的，价格也不算很实惠。还有点吵，不过逛完之后去歇歇脚，分享总结一下购物心得还是不错的。就是总觉得太小资了！,1
26757,味道是很正宗，但是环境真不是一般的差，而且服务员根本就没什么服务意识。唯一值得一去的就是，那里经常出没一些韩国美女，打扮很新潮。,0
8938,很喜欢来巴国盛世吃火锅，这里不仅环境优雅、服务热情而且火锅很好吃，这里的菌汤很有名，每次去都会和很多，而且这里的酸梅汤还是免费的哦,1
31006,总的来说一般性\n刚开始吃的时候觉得蛮新鲜的\n不过后来发觉他们的丸子不是每家店都Q的\n没有什么特别的\n辣年糕还可以的,0
3204,跟哥哥一起去的，他有券（之前买的，我没问价格），中午阳光很好，结合餐厅的光线显得十分情调~第一次来这里，自助品种之丰富，档次之高算让我大开眼界（好吧，你可以说我是个土包子，我的确没见过什么大世面），不愧是涉外酒店。刚一开始我真不知道应该从哪下手，于是遵从胃的喜好选择了甜点提拉米苏，超超超赞，哈哈~台上总共放着12杯提拉米苏，我不知道那是过时不补，拿了一个就走了，早知道多拿一个吃得再过瘾些嘿嘿。哥哥不止一次来这， 所以他的目标较我要明确的多，直奔海鲜，啊，真是明智之举，虽然知道会拉肚子，可美食当前怎会袖手旁观。有种小蟹肉超好吃，它的壳装着满满的肉，超嫩。我们俩都是文盲，看了白天也不知道是什么蟹。还有一种长腿蟹，身子没见着，就光光吃到它们肥美的蟹腿肉了，待会照片献上~还有吧，就是三文鱼，恩蘸鱼子酱和果醋，味道怎一个“绝”字了得。我挑的都是我最爱吃的，大家口味不同，很可能观点不一致，请大家手下留情，别丢鸡蛋呀~,1
40413,这家店口味还不错。喜欢羊汤，牛肉烧饼，牛肉馅饼。馅饼很大，一个人吃很撑。价格不算便宜，华苑就没便宜的。卫生和服务一般，老城里民间的感觉。,0
3942,"相比梅陇镇伊势丹1楼,我更喜欢这里的BA\n不过,总感觉Armani在上海很受冷漠...一直听到有疑问""怎么Armani也做彩妆的么?""...呵呵``\n底妆的话,可能是个人皮肤的关系,我更喜欢Chanel~\n不过,护肤保养方面,Armani真的很不错!\n黑钥匙系列真的很赞!",1
4529,喜欢爱茜茜里是因为它号称一个冰淇淋只有一个苹果的能量，于是吃了可以少一点负罪感\n喜欢雪芭，各种口味的都喜欢\n这家的环境很一般,0
35534,慕名而来，确实不错。生意很好，坐的吧台位，不过不会不适，享受美食第一！\n杂七杂八的吃了不少，印象最深的还是烤牛舌和酱油拉面，真心美味。牛舌切的很厚，很有口感，完全入味。酱油拉面很浓鲜，料也不少，里面的叉烧真是入口即化，面条则很有嚼劲，合我口味。\n烤鸡肝也挺有特色的，鸡肝同样肥厚，浓油赤酱的感觉，有点像吃鹅肝。\n明太子鸡翅没有想象中经验，毕竟食材只是鸡翅和明太子呵呵，口味不重的，我喜欢重的呀哈哈。\n有个茄子吃不惯，整条做的吧，但是有股呛人的香料味。,1
9511,形式大于内容。\n装修、布局、桌椅、餐具，乃至服务生的制服都ok。\n但是，食材、味道、服务水平就不敢恭维了。\n细看宣传单，意外发现是广州拉丁餐厅集团旗下的餐厅。\n这是第一家店，严重摇头ing。\n顺便话唠一下：拉丁餐厅好吃的也不多，就焦糖布丁还行。,0
4542,眼看着他家的价位缓缓上升，从1字头变成了2字头。且不说价格，东西确实好，最喜欢的还是他最经典的台塑牛排套。\n上菜很用规距，严格遵守了西餐传统的顺序，虽然每个菜看起来都是硕大盘子中心的一点点，但一套吃下来，绝对是管饱的。牛排相当地嫩。他家宣传一头牛身上只找得出6客。如果真是如此精选的话，这个价位并不离谱。\n服务也好，一水儿的男服务生，帮忙切分牛排什么的，很安静，但很专业。,1
465,甜品比较有名 但是珠江一号给人感觉并不算是5星级宾馆中很出众的那种\n总体来说比较中规中矩 性价比还算不错了,0
11421,那天吃完饭过去的，吃不下什么东西了，就买了个包装好的面包做早餐。\n忘了叫什么名字，是长长方方正正的一个，面包很有劲道。\n号称有巧克力酱，吃啊吃啊没吃到，太大了，忽然遇到了巧克力酱，太惊喜，虽然没吃出来巧克力味。\n今天决定去尝试下培根芝士卷。,1
31980,喜欢它家的大盘鸡，但每次都得排个长队，其他也没什么特别中意的，羊肉串第一次去吃的最好吃，也不知道是不是那天饿了，后来吃到的总觉得太肥腻了,0
4331,想当年第一次吃丸来丸趣的辣年糕就在这家店...\n但不得不说这家店辣年糕味道没其他家好、导致我对同学口中很好吃的年糕产生怀疑...,0
11473,"19元的破批萨就是个噱头,比我的脸刚大一点,也不是什么好味道,厚底厚的要死,\n薯条凑活,可以点,\n咖啡冻不错,蓝莓冻垃圾.",0
7511,奔着评价去的。可是吃的感觉没有想象中的好。外皮比较脆，里面的抹茶奶油味道挺清淡。吃完一个后感觉有点腻。大个的泡芙吃不消啊。,0
13423,是在一次大聚会时才吃过的，客家风味十足，就是店面有些残旧了，都有些大排档的感觉，可是菜的味道还是不错的，可谓物美价廉了，喜欢客家菜的朋友可以尝尝。,1
44903,环境一般 名字不是很喜欢。为什么要叫郭富城呢。有点恶搞的感觉。\n火锅味道还不错，酸梅汤挺好喝的。\n东西价格也不是很贵。,0
15050,九华山古徽州游，到达九华山风景区后的晚饭就在这家解决了。。。\n走了大半天的山路，很累的说，这家就在九华街上，看着蛮顺眼的，而且还是百年老店呢。。。\n里面环境非常古色古香，还带点乡村小店的粗旷，椅子就是那种长条凳子，这个现在一般也只能在农村才能看到，桌上的烟灰缸也很有特色，是个树根，反正就是我喜欢的那种饭店。。。\n点了笋干烧肉、红烧仔鸡、红烧石鱼、三蕨炒肉丝和酸辣汤，虽然这里的菜比起普通小饭店稍微偏贵，但每个菜的味道都很好。。。\n笋干烧肉：笋干那是又嫩又鲜，肉也炖得很酥烂。。。\n红烧石鱼：石鱼是生长在九华山小溪里的鱼，绝对新鲜，外面肯定没得吃。。。\n三蕨炒肉丝：蕨菜其实是一种野菜，味道蛮特别的，这里用的是新鲜的蕨菜，所以味道就更不用说了。。。\n酸辣汤里有很多配料，而且用的是辣椒，所以吃起来够辣够爽，比用胡椒的强多了，其实我和老婆到现在还对这家的酸辣汤念念不忘呢。。。\n菜味道好胃口就大开，我一下吃了三碗饭，这顿吃得实在是舒服，好饱好饱。。。,1
27357,就是冲着烤鸭去的，味道不错的，尤其是热的时候吃着很爽，鸭架汤炖的一般，味道有些淡了，估计人太多所以炖的时间不够久吧，当时点了个凉菜还有一份老厨白菜，鸭子虽然好吃，吃多了实在会腻~~老厨白菜做的很不赖，不知道为什么烤鸭店的老厨白菜都做的很有滋味~老家的一个烤鸭店的老厨白菜也是经典 呵呵 不过我们俩一吃烤鸭就爱吵架 在和平路吃的那次吵得好凶 肉剩下好多 汤就喝了一碗 竟然气呼呼的都没有打包。。。,0
25800,现在才发现木樨园是个很不错的地方，原谅我的迟钝吧，才发现离家很近，很方便，东西又多还不贵哈哈，于是乎，周末就杀过去了。逛的是百荣，确实挺大，以至于刚开始逛蒙了，找男装休闲的衣服和鞋子就是在一楼怎么也找不到，全是西服衬衫，晕死后来看了导航才找到地方，给BF买了3条裤子，两双鞋，不知道东西太多还是这家伙太难伺候，买鞋就用了两个多小时，后来我都火了，真是又累又热，后来的都还挺顺利的，只知道逛着逛着，一张一张的拿着毛爷爷，荷包的厚度一点点的太缩小，不过到底还是买到心仪的东东，虽然很累，但是很开心，有空还要来逛，哈哈～,0
5036,老面包的口味真是没话说，一如既往的好！别家怎么也做不出他那样的味道。各式酥饼也不错，最喜欢花生和黄米的，去晚了会没有了，尤其是黄米的。牛舌酥也不错，表皮芝麻好多。枣糕也还可以吧，不干，喜欢。,0
33460,不愧是有名的排骨饭专业连锁店，骨头就是香，配上一碗汤、一小碟咸菜、一碗米饭，很完美的一个套餐，开业酬宾赠送一瓶饮料，呵呵。,1
12495,离家不远，尤其爱溜曙光里，所以吃过很多次。包子的味道和份量都过得去，不过服务基本上是不会让人满意的。亲眼见过，老板娘给顾客骂走。真是牛啊，没有生意人的圆滑。,0
37287,挺失望的，看到新鲜出炉的肉松面包，老妈的最爱，但是冷的••可能在厨房放了一会了吧••结帐后马上咬下去才发现••可惜啊\n麻烦店员加热蒜香吐司，却是塑料袋一装放进微波炉！！连星巴克＂兼职＂供应面包的都会准备烤箱，不能接受巴黎贝甜这种业余的做法！,0
42978,经常带孩子去吃的餐厅。孩子比我还熟悉菜单。味道应该算不错，最近好很多啦。我给满分。环境也还可以，不是那种豪华型。服务很得体，不是那种很过分的那种。遗憾是圣诞时，制定了只有两种套餐强行推行。不过那天也带孩子去，提意见，店家也改过来（对我们）。很好！,1
4328,金象大药房应该属于北京一个比较大的连锁药店了吧，店面都挺大的，不过这里面服务态度不怎么好，有时候你不找他们问，他们理不带理的,0
36954,发觉了这家店以后，估计图门烧烤就要被我抛弃了 哈哈！\n因为这里很干净哦！服务员虽然不算热情，不过拿东西端盘子都很利索的~随叫随到！\n这里的羊肉相对来说算比较大的啦还有肉的感觉~还点了香蕉、蒜苗、金针菇、菲力牛排（很大一块）、还有一个五花肉、扇贝、鸡翅、田螺、馒头、土豆片、鸡尖什么一大堆。烤烤吃吃很开心的，竟然全部都消灭光了~~基本上都没剩下什么~厉害！\n结账的时候162 有点不相信 后来拿计算机加了一遍还真的是没错啊~觉得自己和LG好厉害哦！这里味道不错的 空调也满足的 地方也很干净 会再来吃哦~,1
30547,朋友上次说要去，都没去成，这次又有大闸蟹畅吃，冲着大闸蟹去的，大闸蟹每次都要等的，一人只能拿两个，来回跑了好几次有时还排长队，吃了5个，黄很多，还有一个是膏蟹是死的有味道没吃，（话说大闸蟹没吃回本）就吃了4个，三文鱼到吃了很多，很好吃，肉肥美啊，都切得很厚的一块，大蟹脚挑大的比较好吃，感觉肉比较紧，大蟹钳吃起来很爽，细的蟹脚不好吃，肉质松松的，色拉没什么好吃的，跟其他西餐差不多，吃了海南鸡饭味道不错，热菜有两个味道不错（忘了叫什么）羊排蛮好吃的，牛皮太老了，还有我最喜欢的甜点，芒果的不错，还有提拉米苏我的最爱，有草莓味和巧克力味的饼干好甜啊，吃了粉色半个就没办法吃下去了，哈密瓜蛮好吃，还有小南瓜的点心，蛮好吃，里面糯糯的，冰激凌不错，还有奶油蘑菇头不错~~\n反正吃了很多，吃到饱为止~~，话说大闸蟹吃太多也不好~~~\n用浦发卡去的还是蛮各算的~~,1
42408,从小就喜欢竹子的呢。因为风一吃就呼呼的响的。很好听。在里面呆着也很凉快的。呵呵。一年四季他都是绿色的。有时候吹风的时候就是会掉一些枯叶下来。很好看的。现在正是它出新叶的时候。里面就更美丽的了。还有长小竹子的时候。一个小芽长在哪里没有看到有时候还会不小心踩在上面去了。呵呵。这里风景很好的。地方很大的。热的时候喜欢来这里面玩的。这里面比在外面凉快多了呀。,1
39697,餐馆坐落也算闹中取静，装饰和服务也算不错。\n那天想吃“港点”，因正好在徐家汇，所以拐了个弯也就来到了竹家庄避风塘广元路店。\n三人原想纯点些“港点”，但看着菜单点着、点着就“走样”了。不但点了“蟹”还点了“富贵虾”，这些应当都不算“港”点之内的，所以吃后感觉其口味“好”、“坏”参半。下面就说说对茶餐厅里菜肴的印象吧。\n【白灼金针菇】19元/例，说是白灼金针菇，但其汤汁还是色泽红亮，口味一般。\n【豉汁蒸凤瓜】19元/份，其色红味厚，入口顿感松软鲜香爽口，就连啃骨头也是一种美味的享受。一个字“赞”。\n【玉米马蹄炖排骨】20元/盅，一个比较原味的汤，味道还算可以。\n【秘制脆皮乳鸽】33元/只，看其色泽色深味厚，但里的肉则不大入味，所以感觉其口味一般。\n【白灼韭菜花】19元/例，色泽清雅，入口香脆，味道不错。\n【避风塘辣椒炒蟹】129元/例，“蟹”炸的时间过长，使“蟹”只有香味，少了鲜嫩之味，这就是开头说的好坏参半中的一个“坏”菜。\n【椒盐富贵虾】35元/例，色泽鲜亮、香辣回味，这个“椒盐富贵虾”出人意料地辣，又出人意料地鲜嫩入味而感到美味好吃。这就是开头说的“好”、“坏”参半中的一个“好”菜。\n【热莲子百合红豆沙】19元/份，一道甜点，吃过了辣菜，再尝尝甜点，还真别具口味。\n茶餐厅里的“港点”总体口味还是不错的，但有些菜肴就不敢恭维，如“避风塘辣椒炒蟹”下次如再去绝对不会再点了。\n餐后一句话，还算不错噢。,1
16473,川菜比较正宗，你想得到的传统川菜基本上这里都有。\n环境还好，包间也凑活。离这里近的朋友可以来这里换换口味。\n总之，算是中规中矩的川菜馆。但要比一般的好很多！,0
8175,装潢倒是还不错，大厅很明亮。\n不过饭菜口味绝对的不敢恭维，几个人点了份套餐，188元。四菜一汤，咸的要死，不知道是不是盐不要钱。饭又冷又硬，绝对不是当天煮的。\n服务也一般般，不喊是绝对不会主动帮忙加水什么的。\n大厅很吵杂，打个牌，头被吵的稀昏。\n可惜迈皋桥附近没什么像样的茶社，所以他家生意居然还不错。,0
4395,工作累的时候，去这里消遣到时不错的选择，好多人都一起跳，放松自己的最好的方式，有一次看见一帅哥，在我们旁边跳，太雷人了，几乎被雷到啊。,1
42733,在工体旁边，靠近很多酒吧\n挺喜欢这家酒店的：\n干净、色调好\n采光不错\n艺术品陈设有心思\n但是入住时候发现了些问题：\n有很多房间上下楼非常的不方便，\n要走很久\n早晨附近没有供应早饭,0
33442,"没想到居然连这个都有\n在这边住的时候,老妈几乎天天在这儿买早点,最喜欢吃火烧+油饼.清真的,应该比较干净吧.\n人还挺多的,每天都得排半天队才能买上",1
26102,咖啡店的名字很好，但牌子太小了，门脸也太小。进一次才发现，里面房间很小，基本上人挨人，包间之间用帘子隔开，私密性不太好。总体来说，是一家不是太吸引人的咖啡厅。,0
10434,环境非常好，一元一币的价钱也实惠。算是南山区最好的电玩乐园！！\n海岸城那边的天空之城电玩乐园总是很多人抽烟，空气很不好，而且虽然单买币便宜，但每个游戏都要投很多币，总体还比世宇的贵。\n海岸里面的要1.5元一个币，有点小贵的说~~,1
5884,在人民南路上城市名人酒店的二楼，装修得不错，环境可以，也挺大的。\n中西餐都有。\n食物种类挺多的。最里面有牛排、羊排、粥、鱼虾、海鲜等等，可以拿生的给厨师现做，这样可能会新鲜一点。\n还有那种给你一个小锅煮汤，然后有一小篮食物放进去煮，这样吃起热些，但是食物看起也不咋新鲜的。\n外面有很多做好的食物，肉卷、羊排、牛肉等等之类的，羊排吃起味道还是比较大，不怎么吃得惯。\n外面有刺身、三文鱼、寿司等等，那个生蚝吃不惯，吃了一回味好重的腥味，让我直想反胃。一开始我吃了个生蚝又吃刺身，都生的还很冷，就吃得很恶心，吧胃口给败了。还有写生贝壳肉被我直接丢锅里煮了，实在吃不来生的。\n甜点做得都还是很好看的，但是吃起来不好吃啊。焦糖布丁稍微可以吃。\n水果有橘子啊西瓜啊木瓜啊哈密瓜啊那些，木瓜很难吃，吃了一个有怪味。西瓜和橘子还可以。\n果汁喝了点芒果汁，味道还不错。\n冰激凌原来是哈根达斯啊，悲剧的是我不知道，后头吃不下了，也不想吃了，就没吃。\n少量中餐看起也没什么食欲，也没拿来吃。\n看来我还是不适合吃自助餐，虽说其种类多，但是很多都不怎么新鲜，而且那么多吃的也容易吧人迷惑了吃得死撑最后也没吃出多好的味道来。不是现做的菜品还是比不上现做的味道好，也没有点菜来得精致。,0
24842,这里本来应该是面包店吧？现在变牛蛙馆了，地方是很小的，不仔细看的话路过都不会注意的。里面有镜面设计，这样会显得环境大点，牛蛙量比较少，可能跟今年进价普遍贵有关系吧，毛血旺的味道倒不错的，不吃辣的人可以跟他讲微微辣。,1
18366,爸爸过生日 我去订蛋糕 服务态度真是一个差阿 冷淡不说 整个购买过程中都不正眼看我 蛋糕虽然好吃 可是心里很不舒服！！！！ 难道这就是上海品牌的个性？？？？,0
3552,下班也不知道吃什么，棒棒突然想起来之前我说的贾三包子~直接白云观旁边去吃，去的时候还没有什么人，要了羊肉泡馍，自己掰~然后要了凉菜，一屉牛肉，一屉羊肉的灌汤包~足足的汤~然后提起来直接。。。比较烫嘴~羊肉泡馍着实很好吃~哈哈~棒棒说，一进门领车位的店员很有喜感，他很早之前吃的时候这个喜感哥还是年轻的小男孩呢~哈哈老了\n上周棒棒又想吃这口了，两个人开车奔过去，不错路不是很堵，跟上次来吃的一样，还是这里的泡馍最正宗，味道特别好，棒棒吃顶了，着实想下车推着车跑。。。回去撒欢去了,1
34444,有亚运门票可以免费坐公交和地铁，就去了百万葵园逛逛，在金洲地铁出来转南沙1路车，坐个半钟才到，挺远的。50岁以上老人凭证件可买优惠票，30元/位包门票和一个碟头饭。年轻人就要65元/位，仲唔包餐。园区内景色挺美的，很多新人拍婚纱照,1
32418,看好一个梳妆台，哎 每次来特力屋都有想装修房子的冲动啊，前几天还在这里买了个穿衣镜，照人看起来很瘦很漂亮。不过现在三层好像也开了一个家居卖场，前几天去买个三层的柜子才100多,1
11474,下午茶去比较划算，人不是很多，也不用排队。饮品可以续杯，点心喜欢吃提拉米苏，胃口好的时候再点个鸡翅吃吃也不错呢,1
38709,重庆会馆比较贵吧 走得高端路线（...）\n里面的菜都是以川菜为主 其实跟大多数酒店也差不多\n不过环境很好就是了 很适合宴请什么的\n菜没留下多大印象 那个凉拌的生南瓜丝倒是这家很好吃啊~,1
37222,一开始喜欢良品铺子是因为蟹黄蚕豆，疯狂的时候会每天都去买着吃，还有开心果，每个都很饱满，很好吃，每次都是大包小包的买回来。,0
42331,本来想去吃火锅的，然后因为排队的人太多了，肚子又饿，刚好之前查过这个餐厅，那就去试试吧！到店之后虽然门面不是很大，老板娘也给我们留好了位置（ps:去之前电话确定好的）第一次吃还是有点不能习惯点菜的模式，我们选择了个最低价位78元一位的，加1瓶饮料不错哈哈！！点了个卷心菜、西冷牛排、八爪鱼、玉米饼等等一系列，吃了几个菜之后感觉相当好，牛肉不老很嫩，卷心菜有股黄油的香味很好吃软软糯糯的，最后的玉米饼哈哈，我的最爱不过真的很好吃，饼很厚实很香！！以后还会常去的,1
33831,一直听说他家的菜品不是很好吃，不过最近去了一次还是不错的。尤其是扣肉，一点都不腻，很很好吃。环境也还不错。丸子也不错。,1
39166,最大的特点就是实惠。\n其实北京各大烤肉店相差能有多大？除了特别差的，基本都是差不多的。\n这里最大的特点就是活动多，消费过50啤酒免费喝。而且能点两盘特价牛肉，总得下来，能比别的地方吃省下不少钱。\n居然还有人舌头被烫对这差评。。。。,1
11374,不知道为什么，感觉没有以前好吃了，\n而且明明点了三个东西，服务员非说我们点了四个，还过来和我们争一刚\n非要对他凶一点才接受，有病哦\n他们现在关于榴莲的一切甜品都没有了，估计是因为榴莲现在太贵了，如果再供应的话肯定亏本的\n所以就不出了,0
44811,这家餐厅比较有特色，涵盖了金庸小说里面得词语。服务员为小二，女侠和英雄的称呼。相对还是挺有意思，在里面点菜是又老板来定，由客人来说一顿饭的总价格。\n吃饭前，客人都不知道点的是什么菜。\n菜品来说，口感还行，就是分量太少。\n这家有自己酿制的美酒。口感也凑合。\n偶尔来此，尝尝鲜，还是相当不错。\n很具有特色、,0
14974,其实就是当年靠几个便宜的菜，在原教育局，（现在是人民医院后面）开个小店起家的，也算的上秦皇岛的餐饮李嘉诚了，我吃是一般化，但有的人爱吃，这就是各有所爱。,0
2869,本来想去玖博的，看了下评价貌似不咋地就来这家了\n6元6个小丸子性价比不错\n虽然要等好一会儿不过挺值得的\n外皮挺脆料也实在酱料丰富，不错不错~,1
32710,居然这个都有！\n队是永远排不完的...赶时间的XDJM一定不要排，因为你永远排不过大爷大妈。\n3元一个大椰蓉面包倒是超值。\n不过个人认为吃两次也就够了。\n稍有一点油腻。,0
7713,口味真的很正。\n几个好菜是每次必点的。基本上不再看菜谱点菜了。\n新菜谱里的几个菜有点小贵。\n总之，是不错的吃川菜的去处。,0
