sentence,label
价钱相对其他食堂较高，但是是自助形式的，现在不送餐巾纸了，要买的。菜的样式很长时间都没变过了，就是那几个，不是很喜欢。人很多，二楼现在是小炒了,0
昨天晚上去国美电器转了一圈，出来正好看到，就跟老公进去转了转，据老公说烤地瓜很好吃，就挑了一个紫薯的，一个红薯的，还买了地瓜干，回家后有点事忘掉地瓜了，等到想起的时候已经放凉了，拿微波炉转了下，意外的好吃，还是觉得红薯的好吃，很甜，紫薯的有点太面了，吃多了噎人，地瓜干也香香脆脆的，挺好吃，以后还会去买的。顺便尝下其他的东西。唯有一点就是没有散装的，没法尝。,1
"3个人去，要左下午茶套餐，无限续杯果只，觉得续杯续得好慢啊，次次都要叫服务员，又收左杯成15,20分钟都5上，感觉5系几好",0
和三人行很像。不是一般的冷清，中午吃饭的点，连我们，一直只有两桌。送酸梅汁倒挺好。东西和三人行很像。没什么缺点也没什么大特色。,0
我一直觉得香港的东西又贵又不好吃，不过这家店终于改变了我这个看法。他们的素菜首先是好吃，第二是象。虽然我觉得素菜就应该是素菜的样子，但他们的菜又,1
地方虽然不太好找，但是蛋糕很好吃~去过两次，吃了挺多东西的，价格不错，口味又好，真是一直想去，就是服务员态度都狠一般~不过也无妨，反正是去吃东西的·,1
打了优惠券，特意去吃哒~ 第一次吃赛百味，不熟悉情况 店员蛮热情的 有各种荤素材料和各种酱料，可随意搭配，完了再抹上酱，夹起来吃 要了一个 俱乐部 面包挑了全麦的，酱料选的是香葱酱 番茄片儿、酸黄瓜、生菜、青椒、洋葱、培根，料真的很足 真的很好吃！！！ 不明白在无锡怎么不火呢？真的好吃呀,1
团的券，48，一个牛板筋锅，两个素菜，一份主食，两人吃稍微剩一点。 味道相当好，牛肉和板筋都很烂，也相当入味儿。主食要的手擀面，很不错 总值，性价比很高的一家店。,1
买了一袋烤地瓜片，脆脆的甜甜的挺好吃，就是贵了点，十块钱。。一看12一斤啊，，这钱能买多少地瓜啊。。。本来想买紫薯的，一问 20 ，想想 下次再说吧。昨晚一晚上就吃了大半袋，嘻嘻，味道还不错、,0
黄桥烧并是泰兴著名的点心。以个小，皮酥，馅心的品种多而著称。而且可以存放较长时间。问题是馅心的量少，味道也很一般。,0
一次请朋友吃饭去的，也是本人第一次吃韩式烤肉，点了不少肉，感觉分量还蛮足的，我本是不太能吃肉的那种，所以对肉没有什么特别的感觉，觉得味道还好，服务员的态度也很好，频繁地给我们换烤肉的篦子，环境也很好，透明的玻璃，但是离玻璃不是很近，留了个过道，即考虑了视野，也考虑了外界对用餐者的干扰，很细心的考虑。,0
去的太早，5点钟大队人马就冲进去了，人家还没营业呢，空调和灯都没打开....^_^'' 22个人分了三桌，各点各喜欢的。最后结账1300块，人均59块，还是很划算滴。 觉得所有的东西味道都不错，鳝鱼当然不能少，猪脑也要了。第一次吃到新鲜的黄芽菜，原来竟是绿色的，很好吃啊很好吃。 饮料叫了花生汁，蛮香浓的，就是不够甜。唉，我这人口味重啊，又爱甜的又爱辣。。。,1
早听说这家的汤包很好吃，一天逛街的时候正好过去吃吃看，因为没吃过，不知道量，结果上来一看汤包很大，一盘有六个，再加上一笼小笼和馄饨，简直吃到撑。不过汤包做的很好，很鲜，确实好多蟹粉在里面，很实在，值得推荐！,1
这个在万达的二楼上，因为三楼是吃的东西，所在在二楼就显得地理位置不是很好了。但是也是不错的省的逛街时口渴再上楼了。东西还行吧，没有什么招牌的饮品，都差不多。,0
排长队进店 等得很不爽啊 大冷的天为毛要在这里消耗。。。 柜台前挤满了人 尼玛就是个菜市场啊 这是排队买奢侈品还是买菜啊 帮朋友带个包 真是不容易啊,0
腊八节，找个店喝粥 家门口的这家嘉禾一品平时几乎没有人气的，昨天都七点多了竟然还排队 上菜挺快的，不过感觉都是半成品或者成品，加热一下就上来了 排骨炖豆角，炖的挺烂，就是没什么肉，基本上是豆角 芝麻酱糖饼，基本上就两层，一点芝麻酱,0
主做广东菜，但是感觉海鲜多些，爆炒啊，清蒸啊，都还不错，有个慢有特色的菜，砂锅焗鱼头，特别香，汤汁浓郁，全部都聚集在鱼肉上了，，鱼肉还特别嫩，没有剁椒鱼头的香辣却自有一番味道,1
姥姥过80大寿，来的这个地方。 离我家好近啊，真是走着5分钟就到。 环境还可以，里面还有蒙古包，如果电视真的是没信号，小侄女想看动画片，结果全是雪花。 菜量还算可以，但没有想象中大。 不送果盘，最后给了一个会员卡。 随便吃吃，又有涮锅，又有家常菜，在西边还是可以的，要是特意来就算了。,0
最推荐伊势丹一楼的护肤品牌POLA 在沈阳是独有品牌 尤其是BA系列是日本非常高端的护肤品 效果很好 就是价格不可爱~~超市也很喜欢,0
像我这种没有夜生活的人很少出入这里，只是公司组织活动的时候来过这里吃过一次圆桌武士，然后去附近的米乐星happy了一下。印象中这里是年轻人的地盘，越到晚上越热闹，半夜还人声鼎沸的~灯红酒绿，纸醉金迷，有很热闹很劲爆的酒吧，也有很安静很舒适的静吧，选择多多，是个纾解压力，放松自己的好去处。我知道比较出名的有苏荷酒吧等~听说里面有很多俊男美女，呵呵，以后有机会去光顾下~,1
"买了幸福袋和堂岛卷, 幸福袋没吃到，堂岛卷还是很好吃的。但是还是对不起他的价钱啊，贵就一个字！偶尔买买可以，经常买钱袋可受不了。",0
到这家吃过一次，以前在别的店吃过 喜欢他们家的酱小土豆 嘿嘿！~总体来说环境还算可以 服务还算可以吧 别的菜做的不如小土豆呢,1
现在很好的，原来的菜有的都没了，不过也没关系的，又有了新口味吗？吃点别的也很好的，呵呵，今天跟我家人在一起聚餐来的。,0
经常去楼上的创声KTV，每次都在各个楼层逛一圈，觉得环境不错，就是没什么人气，一般逛街买东西很容易受周围环境的影响，还是希望多做宣传，增加点人气,0
前两个礼拜刚去那喝过同事的喜酒，感觉上环境在宝山这边来说挺不错的！门口放了棵很漂亮的圣诞树，很有节日气氛！进入婚宴大厅很不错，厅很大没有柱子挡主舞台的现象出现，灯光打的很不错，整体来说，场地布置的很有规划很好！至于菜就一般吃吃吧！比较传统的如蹄髈、脆皮鸭、八宝饭等等，我认为结婚重要是气氛，大宾馆的菜都差不多吧！除非加钱！,0
小南教堂是朋友介绍去的，看她拍的照片很漂亮就和男朋友去了，在风雨坛那，外面还有小商贩，有各种小东西卖，晚上是夜市，教堂的景色也很美，在这里办婚礼会很有感觉的,1
去过几次，都是因为想吃炸酱面了，望京可能是因为韩国人比较多，正宗的老北京的饭店很少，这家每次去里面人都特别多，而且感觉都是家庭式的那种，里面很嘈杂，坐对面说话，正常的音量一般都听不见，不过好像停车的地方很大,0
环境很好，在安静的新乐路上。布置得很温馨，沙发很软，透过大玻璃窗，看看外面的风景，咖啡已经不是主角，充满的是全身心的愉悦。,0
被骗了。晚上打完球回来有点饿想吃点东西，正好这里新出来一个招牌是樊记腊汁肉夹馍，还以为是西安那边开过来的，结果发现那两人拿馍和切肉的时候手都不洗也不戴手套，收完钱接着拿食物，太恶心了，我不争气地居然还没有反对的吃下去了，好难吃，肉很肥很腻，馍几乎不能吃，面是软塌塌的，好像没发好，而且还有酸味。彻底无语了，希望工商部门取缔这种路边摊性质的小门脸。打着西安樊记腊汁肉夹馍的幌子啊！,0
2011-9-12 环境还不错 人气很旺啊 周末很多人 话说迷你包真的很迷你。。。站起来唱舒展不开。。。 音效还算可以 歌曲还挺多的,0
每次去萨莉亚的感觉就是超高性价比~东西相比某家意式餐厅而言，水准保持的还是比较好~料算充足了 实在想不出吃什么的时候就会去光顾下，新出的鲜蔬意面味道不错,1
评分只是针对汤包，因为吃过他们家的汤包后，不想再进去尝试任何东东了。 一笼汤包，长得什么样的都有，这个包的人真是巨有水平的，天天包，月月包，还有心情把汤包包得个个不同，不容易的呐！ 上海大部分做南京汤包的都比这家的好吃。,0
李元帅推荐的吃蛇的店，电话预定的，生意很火。店面比较小，有两层，老板娘长得很富态。点了三份蛇送了一份鸵鸟肉，蛇肉煮久了更美味，鸵鸟肉没啥感觉，自制目鱼丸蛮喜欢的，肥牛超赞，四个人吃掉七百左右，价格偏高。,1
稍晚些下班` 开了一下午的会` 肚皮稍饿了` 想买些小点心随便吃吃` 里面选择也蛮多` 粉，丸都有`点了麻辣牛肉丸`6元5个` 个还蛮大` 蛮有劲道` 由于让服务员再帮我加了汤` 所以吃到底下的辣味无穷阿` 下次吃吃看酸辣粉`,0
不知店家为什么要搞这样的团购，就是一盘炒年糕6块钱小小的一盘，按原价买肯定是太大头了且不好吃。环境还可以只是有一只小虫总在年糕上飞，一气之下我把它消灭了，专门去洗了手，洗手间倒是离得很近。总之再不去了。,0
粤菜味道一般，跟港丽这些餐厅差不多。港式点心味道还可以，品种太少，比金鼎轩少太多了。收费项目繁杂，按人头的茶位费、10%的服务费，连纸巾都没有免费提供的。最后，这么贵的餐厅居然不提供停车票！,0
怎么原来点评过的都被你们整合的么有了只好再来一遍了。古镇氛围东街和西街两大部分。特别是值得一提的是有一家无名的小店，老板娘烧的小菜真是好吃,1
一直对仙踪林的感觉还不错。隔了很久这次去吃，貌似很多以前招牌的菜品都被撤了，比如我最爱的鸡腿饭。而且总体的菜品的价格都涨了。卤肉饭还真的挺袖珍的，一个意大利面都是油。哎，虽然满足了我坐上了秋千椅的愿望，但是却找不回之前吃仙踪林的感觉了。,0
哎，是该放松的时候啦，这里环境优雅，空气新鲜，可以观赏动物的可爱活泼样子，患有马戏表演什么的，很放松心情，属于自娱自乐的好地方，感觉就是身临在陶冶情操的景点，够浪漫，好开心哦。,1
目标是连州，经过在这里吃了个午饭，大堂装饰不错，我们在二楼吃的午餐，边上有小车，情侣坐的话挺好，菜口味先得比较淡，我们叫的蔬菜类比较多，苦瓜炒蛋，青瓜超肉，苦麦菜等，比较清甜；清远鸡味道也不错，还有那水蛋比较嫩滑，水库鱼也不错哦,0
2011年10月10日，中午去了茶餐厅吃午饭。点的焗猪扒饭，居然是用番茄酱焗的，好在猪扒分量够，冰火菠萝油，味道还行。,1
有事没事就去公园逛逛，呼吸一下新鲜的负离子空气，顺便还可以散散步，消化一下，觉得公园免费开放真是一件好事情啊,0
服务员的态度极差，让人感觉像是在讨饭的感觉，去了就不会想再去第二次了！ 作为服务行业，连基本的服务都做不好，更别说其他口味、品质了，还是好好向同行业服务态度好的店学习学习吧！,0
可能吃惯了武汉的周黑鸭，一过来看招牌心就凉了半截，和以前吃的不一样，不过还是决定买点试试，买了4个锁骨，2个鸭脖和一点素食，感觉还行，不像想象中的那么差劲。,1
住在这附近的。但是从来没有注意到过这家餐厅。真心是酒香不怕巷子深啊~ 据说每天晚上都要订位的。。。不然吃不到哇。。。 因为是藏在小弄堂里的。所以环境just so so啦~ 但是菜还是不错滴~ 而且老板娘超级热情啊~ 那天基本所以的招牌菜都点了。。。 记忆最深的是鸭肉蛋黄卷~还有一个五花肉烧什么堡来者的。。。,0
环境非常好的一家火锅店，人不是很多，吃着很有情调，一人一个小锅，一人一个口味，挺不错的，小料是自助的，自己调，水果也是自助的，价位稍贵,1
环境一般，服务员的就是在门口迎宾的时候有微笑，而且比较假，不是发自内心的，来这个这个饭店的旁边东方宾馆封闭培训，晚上到这里来吃饭，口味还不错，就是人多，服务员的服务质量跟不上，吃的烤鸭，没有酱要求加一份都要收费，连续两天这里吃晚餐，每次5桌，服务员的经营意识差！,0
以前经常去，搬家以后不知道过去的路线。 每次过去这个头是晕得很呀。 小商品是琳琅满目，一定要会淘才行。 还是经常会被宰。。,0
以前公司聚会来过一次，好几十个人一个大包间，很宽敞，沙发很长，还有吧台，屏幕和舞台都很大，喜欢唱歌的人应该很有感觉。,1
门面实在是脏 里面也好不到哪去 很老的饺子店 到处都是黑漆漆的一片 饺子不便宜 根据品种不同 一两大概2块6左右 饺子皮超级光滑 还超级白 他家用的是啥面粉啊 饺子馅味道还可以 但是韭菜大肉的吃完后 嘴里没有韭菜味 家庭作坊式的服务团队 招呼的不周到,0
非常有特色的火锅店！ 和家人去过好几次 每次都点了很大的一条鱼 . 鱼面和鱼丸都喜欢 味道好极了。一点鱼腥味也没有！ 服务员非常热情！老板也不错，每桌都会问问情况！,1
味之都便宜，但是东西实在是没有特色，白斩鸡吃起来肉像面粉，酸辣汤不够酸，很淡，但是鱼香茄子还是不错的，也有这个有点意思了,0
衣服我挺喜欢的，很成熟呢！不过价格有点贵。。只有活动的时候才会去看看！也是不错的品牌！环境挺好的！逛街都会去看看的,1
每次都是路过，门口看看很一般，但是感觉生意从来也没差过，有代客停车的，搞定挺高档的样子，里面呵呵也就不好说了呀,0
离家比较近，周末有时不高兴做饭就会去。生意还算不错的，靠窗的位置坐坐比较舒服。 牛排味道还行，虽然有人说是嫩肉粉腌的，但是，仔细追究起来有多少东西是没问题的呀，性价比还是可以的。 不好的地方是沙拉，基本上没有可吃的，宁可贵一点，料好一点的。还有套餐里的饮料也不好吃，老早的泡沫红茶还凑合，可惜已经没有了。,0
去同学公司，同学请吃饭，来到这家，人好多。每天还有优惠套餐。他们家的沙茶云吞面真好吃。还有春卷和猪排。味道不错的。前几天和同事去吃了一次，依旧那么好吃啊,1
公司在人广的南京西路上，就一点好处，吃的东西太多。某日中午的午餐就选择这家。 我点了肥牛咖喱乌冬面。一般一般，只能嘴边吃吃。同事点的猪排饭，猪排面粉厚了点。 还点了个冷拌豆腐，上面有木鱼花，不喜欢。 生意还不错，服务有点跟不上，味道真心一般,0
老实说，去了一次，绝对不想去第二次，不仅是菜贵，两个人吃了250多，都感觉没什么菜，而且味道不好，服务态度绝对不行，叫了N次都没人理，现在都路过，不去吃了。,0
几次去都是聚会或者参加婚礼，感觉菜做的都很一般，明显没有旁边的德增做的好吃，不过环境倒是相当不错，估计是以环境取胜吧 吃饭的话不建议去这，办个婚礼什么的还勉强,0
和姐姐一起去的，点了抹茶和香蕉的…个人觉得还是抹茶的比较好…味道浓郁但是又不甜腻…反而是香蕉的有点甜…这家店位子还是挺多的…总的来说还不错。,1
老影院，一般都是单位发票什么的才去， 片子不是很新，也没什么特色~附近学校应该算是大户吧，记得小学、中学组织看电影什么的都去那,0
买了个香芋酥 两个老婆饼一个红豆一个原味的。。。 我想说。。全是糯米的东西嘛 香芋酥不甜不错蛮好吃的。。。老婆饼有点点小甜了。。我这个吃甜的人都觉得有点甜。。,1
里面看上去富丽堂皇，就是服务不咋的~ 东西都蛮好吃的，优点贵，刚好有人家在办婚礼， 看起来蛮热闹的 就是装盆滴盘子档次参差不齐，有精致的，也有粗糙的 烟熏鲳鱼一点都不好吃，又老又干~ 鹅肝不错，我喜欢 玉米汁上面浮着一层玉米碎粒，吃上去不错~ 叉烧酥不喜欢，干干的~ 蟹粉小笼还行，蛮香的~ 迷你布丁囧啊，那个也叫布丁啊~~~,1
在彻底对上岛失望后，在附近搜寻，终于发现了这个店，沙发很舒服。宽大，客人们也比较静，不像上岛里的客人和服务生都很大嗓门....... 能上网，还有大电脑可玩。 可惜没有无烟区，刚刚戒了烟，反倒找不到无烟区了，郁闷啊。 服务生比上岛的好多了，红衣黑裙黑丝，黑丝有点太黑了，看上去脏脏的感觉。茶水没了，马上有MM来蓄水的。因吃过午饭来的，没有试午餐，下次吧。,1
我们家次次去都是房间的。不过房间没厕所是最讨厌的！ 楼上的房间有一间风景是最好的，一定要预定的，可以看见整个云台花园的！ 风味嘛沙河粉村当然是吃沙河粉的咯，那个五色蒸粉很不错哟，颜色好看口味也很清新~ 另外豆腐花是山泉水做的，但是有时候会做的比较老=。=,0
还不错的一家店，主打的就是现点现杀的鱼，味道不错啊！ 汤底很鲜美，建议大家可以在刷菜之前喝上几碗，鱼丸很有弹性，里面应该没有面粉，所以口感很好 调料是自助的，口味重的可以随便加呀。。。 我们后来还点了羊肉、猪脑之类的，觉得在鱼汤里刷味道有点相抵了，所以大家点点蔬菜就好 还有还有，店里有老外现场做印度飞饼。。。哈哈！好吃又好看,1
老公老说要我给他在网上选眼睛， 可是他自己的度数又忘记了，哎呀， 在这里验光可不是靠谱的事儿啊~ 还是去医院验光后来这选吧。 据说特便宜，能往死里砍。。。,0
晚上去的 人还是很多 要的是香辣味的 突然就特别想吃辣 没想到真的很辣 要了热水涮一下在吃还是有些辣 配菜我觉得还带很好 不吸辣而且烤的很软很好吃 上次吃过一次鱼香味的 也不错 就是因为是偏甜的 所以吃完了有点腻 但是偶尔吃一回还是很好的 尤其适合不能太吃辣的,0
看了一下，很多人号称这里是老字号。我很纳闷，北京哪家老字号的卤煮吃起来像吃皮带一样！？好恶心！这里比北新桥那家还恶心！！而且卤煮里居然只有3小段肠子！太黑了！12元一碗！！ 永远不会再来了！！！,0
中午等某人。。。KFC里人不多，而且坐在角落没人管。。各么就买了对相对比较爱的烤翅来打发时间。。。服务态度还可以的 进进出出也有不少人，但是只能说相对比较冷清吧，不像有些地方的KFC这个排队排的。。。 味道么什么地方都差不多的。。。记得以前有不辣的嫩牛5方，为嘛现在只有川香味的了。。。为嘛呀！！,0
师门聚会，大家热热闹闹吃了顿饭，不错~~~~ 杭州菜，一直是最爱~~~笋干扣肉比较有水准，千岛湖炖鱼的汤也很甜美。拌菜有点东北拌菜的感觉，调料配的不错，酱鸭、清蒸鱼和素鸡也可以。,0
这家店整体的环境很好，格调很高，地方也很大。 这里价格偏高，不过分量也是很多的，还有自助水果吧，免费的。 好吃的菜也不少，象水去煮长江鱼，豆花煮牛肉，金瓜肉排，宗江一品肉等等。可以一试。,1
"哈哈，这家开封菜是我在厦门第一次吃的开封菜 在这附近等的二姐，等了半天眼睛早瞄着肯德基了 二姐是那种在外面吃饭的话就绝不轻易对付的人，就算是KFC也必须上满汉全席式的品种繁多的各种汉堡鸡翅圣代，吃不下也要点的那种人…… 盯着来来往往的学生，啊啊啊啊这就是厦门的学生们啊=，= 我我我，其实最喜欢吃肯德基了╮(￣▽￣"")╭",1
和盆友来了个扬州四人行，在四望亭路上吃的老妈米线，真的不错，有点东北家里米线的味道，辣的够味，点了香辣鸭血米线和香辣牛肉米线，还有川北凉粉，铁板饺子（是韭菜馅的，就是东北的韭菜合子）很好吃，有机会还去·····,1
环境很有异域风味，服务态度不错。口感偏酸甜，但还是比较爽口，适合夏天没有胃口的时候尝试一下。泰酱茄子外酥里软，酸甜爽口，味道不错。芝士紫薯分量还比较多，很香很喜欢。牛蛙煲配菜多了一点，牛蛙不是很多。另外点了一份小扎的蓝莓汁，好喝~~~,1
就是一个诈骗团伙，里面的所谓的经理以敬酒的名义，来蹭酒，歌也山寨，说好送的东西，都不送了，总体就是差差差。。。。再也不会来了。建议大家都不要去这个地方,0
VIPLUS主要是经验Q版公仔的。 这个Q版公仔么。可以不是什么卡通明星，可以为自己度身定做， 也就是做自己的Q版公仔，还蛮有特色吧。 就是价格么很贵，一个小的就要388元。 结婚啊，纪念日什么的，做一个，也算有纪念意义。,1
技师水平不错，去过几次都有优惠券还是挺合算的，每次去都是不同的技师，那里的女技师水平也高，以前一直觉得按脚是男技师好，有个女技师真的忍不住额外给了2元可惜给忘了工号，好像是领队兮兮的。办了张卡，妈妈说这家店比新丰路另头的足浴水平高。,1
除夕前2天要赶去杭州出差，坐2号线前先在这里将中饭解决了。 点了香汁排骨饭。 其实还是第一次吃他们家呢~~ 米饭是放在不锈钢小碗里蒸出来的， 比较有型，也比较能保温，不容易冷掉。。。 排骨还是蛮鲜香的，有点甜甜的，比较适合我的口味。 卤汁拌饭，很下饭喔~~ 排骨没有多余的骨头，都是些软骨，而且不油腻，吃了感觉不罪恶~~ 就是春运期间，人满为患。。。 不过终究是快餐嘛，咱要求不高，吃饱走人~~,1
确实不错，但是有点贵，所以只能给4颗星(*^__^*) 嘻嘻……不过也是因为海鲜点的比较多，而且点了鲍鱼，鱼翅才这么贵的，鲍鱼和鱼翅做的确实鲜美O(∩_∩)O~不过没人请客我是不会再点了，青菜做的也不错，很清爽，总的来说，挺好的,1
可以点菜 也可以吃面 点鸡两个人四分之一就好了 再点点其他菜 经常算是有一些菜的更新吧。 旁边开了永上客 这个家店生意感觉差了不少 他家的玉米烙是不得不提的 服务一般差，先收钱，再吃饭。有时候他们不想算账就说先让拿一百再找零,0
这里名气还不错，装修一般但是比较干净，师父技术不错，服务也好，点评的优惠券去的，价格也很实惠了，下班过去放松一下很好哦,1
绝对是小时候的梦想之地哦，现在想想那段时光真开心，可惜时光荏苒，一去不复返咯。可是现在依旧会去怀旧一下，就是现在的娃娃机太奸诈了，吊到了都会滑掉的！！,0
去点了一个新品叫金桔什么茶的，反正不好喝，亏她推荐的时候还说酸酸甜甜，很好喝的，大家下次去的时候千万不要点啊 朋友点了一个姜撞奶，结果也不是很好喝，姜的味道挺浓的，有点辣辣的。 其他面包什么的，觉得挺精致的，但是没有吃过，价格有点贵，有优惠券的话最好啦 环境挺好的，阳光很充足，坐在那里，看看杂志什么的。夏天，冬天空调都很足，,0
这附近丰茂兴算是生意很好的一家饭店了，因为主打上海本帮菜，生意深受着附近上海本地人的喜欢，我也经常去吃味道什么的都还是不错的，因为在这开了很长时间了所有每天晚上爆满！,1
虽然面包房知名度更高，不过，让我更上瘾的还是西侧的火腿起士区：） 不管是腊肠也好，生火腿也罢，都让人回味无穷：） 价格在可承受范围之内，可以根据你的需要帮忙切片：）切成薄的，超薄的，哈哈 解馋之首选．,1
口味略重，7个人点的大锅，喜欢这种大口吃肉的感觉，冬天吃很合适。涮菜没什么特别的印象了。 环境还行，不算特别好，里面装饰的红红的，挺有氛围的。我们20：30左右吃完出来还有人在等位子。 服务还不错，服务员称职。 7个人花费273元，饭统网定位88折，算下来240多，挺划算的。,1
改左名之后去过一次，感觉唔系几好..歌都几新下噶，不过环境、音效、服务个方面都一般，而且房好细，隔音又唔好，虽然好便宜，不过唔想再去咯！,0
喝过这家的QQ奶茶哦，味道还好了~~ 但最中意的是这家的珍珠奶茶+胚芽哦，但是这家的大杯也超多。喝到最后都好饱，一个人不要喝大杯的。太多了~,0
这个点人不是很多，中午的时候，还能有座。 是24小时的，可能这附近的学校比较多，有在哪通宵学习，好用功啊。 就是半夜的吃的少。,0
很喜欢这家的产品。 纯植物的，味道很好闻。 特别是有一款身体乳，连皮肤过敏擦了都回好。 名字没记住。 乳木果的护手霜用了好几个了。熏衣草的护手霜一般性。,1
昨天老友带我去她母校晃荡，有些饿了，在这家店喝下午茶。 看看杂志，看看漫画，环境不错。 沙发很好，不过好的位置都被占了。 那边的抹茶红豆松饼挺好的，不知是不是我们俩都饿了的原因，都吃得很欢快。,0
前两天去，四个小伙，但比较斯文的吃法。由于其中一人刚手术伤愈，没点牛肉和海鲜。 五花肉、猪颈肉、牛舌、羊肉，韭菜等素菜。 点菜和烤肉的服务员素质都不高，牛舌可能烤得有点过，口感有些硬。 一楼在装修。,0
一般般的吧，和其他的港式甜品店没什么区别，无非是双皮奶和芒果班戟那些感觉吃来吃去都是那样子吧，不知道天津到底那家的甜品最正呢？,0
从小就在这里吃到大的~ 味道真的很不错，特别是冬菇滑鸡饭，中午要是懒得做饭就去吃这个~鸡多 味道也很好~另外这里牛腩面还是挺出名的，也值得一试哦~价格也不算贵，跟其他店铺差不多吧~服务方面一般般~ 交通都挺方便 对面的马路就是东晓南路了~平常一到中午都会有很多人 所以要去吃的话提早一点哦~ 店铺面积不算大，经常没座位，不过等位也很快 15分钟内就有了~个个人都吃得快 走得快 哈哈~,1
下班路过这家店，店面不大，门口人倒是不少，想着就凑个热闹吧，要了一份香酥鸡，一块鸡排和一杯奶茶，都是现做的，味道还是蛮不错的！！香酥鸡吃上去外脆里嫩的！口感很正，鸡排很大，外面粉很薄，咬下去实实在在很香很脆很嫩，加上冻奶茶真是绝配 ~离上班地方很近，特意要了张外卖单，服务也很周到，以后还会光顾~~~~,1
客家家常菜，公司的后厨房，经常在这里吃，口味清淡没有这么多的辛辣刺激 三杯鸭必点，卤水也可以 菜圃煎蛋 酿豆腐 铁板茄子 也还行 其他的貌似都很家常，那个马齿苋做的的特别不地道 酸的不能入口，不过这边叫鼠耳采这个在老家蒸的才好吃，可能是客家的特别做法吧 有个什么砂锅的五花肉不要点，怪怪的味道特别不习惯,0
大鸡排呀 好吃~~还有甘梅地瓜好吃~~ 小猫爸爸是台湾小吃 真的挺地道的~ 别的没吃过 貌似都挺好吃 的听说~ 有机会还会去吃的,1
"很早以前去过几次... 每次去都好失望啊~~ 量少,价贵.... 尽管离我很近 我都不想去了 在那个地方真的是糟蹋了啊~~ 那么好的地理位置",0
回转寿司 每次 人都很多 因为是在津汇 地点好些吧 所以人会很多 师傅现场做的 很新鲜的 也可以外卖的 最爱吃的是三文鱼的,1
这里属于新开发的地区，人还比较少，每天经过看到里面有香啡缤、十味观。去那里的十味观吃过饭，人少但是味道不错。感觉那里属于办公区，要打造成购物娱乐区还是稍显困难了些。,0
由毛泽东外孙女孔东梅经营的餐厅，菊香之名大抵就取自毛泽东在中南海中的菊香书屋吧！菜品中也有不少他爱吃的菜，倒是可以一解好奇。大方简约的木坐椅，五角星式的暖灯，蜂巢式的红色书架上摆了不少中外名著，不留意的话会以为自己进了设计感十足的咖啡厅。 这家在广告上肯定花了不少钱，前天在北京台食全食美上刚看到，今天就在TIMEOUT上看到入选2011年度新开最佳餐厅之列。,1
上次去一朋友那，朋友请我去吃饭。离这家店挺进的就直接过去了。里面的环境很压抑，菜也感觉不新鲜。今天看到他的店，忍不住要投诉下！,1
基本上每次出来，看到来伊份都会买，之前最喜欢的一款零食现在竟然不做了 凤爪每次都必买的，价格小贵，买的时候会有点小心疼，吃起来的时候是一点感觉也没有 现在最喜欢他们家的鸭肫，每次吃完，嘴巴里的味道都狠重 路过这家的时候买的，感觉没拿多少也要70，再涨就不买了,0
服务差，服务员个个黑口黑面，上菜速度慢到无话可说，上个饭催左7，8次，成个钟先上，D送都食鸠晒了，以后唔会再来！,0
来沈阳游玩的，在大众网上找到了这家火勺店。 步行了很久，真的是不好找呀。 不过东西真的好吃。 火勺很够味，尤其是肉陷的那种很好吃。 这里的云吞超大的，真的是好大颗。,1
中快餐的店越开越红火，什么真功夫啊永和啊，心一代没怎么吃过，咸豆浆有点像豆腐花，点的面好像忘放盐了，一点味道也没。,0
安阳来的少，总觉得缺少粉条或猪血的安阳菜就没有灵魂 安阳烩菜，分量很足，配菜很多，用料实在，比较下米饭 炸血糕我想所有第一次吃的人都不会非常激动，除非从小吃有感情。 皮渣其实是素的，一点荤腥都么有。 遗憾的是粉浆鱼没有点。,0
"很甜,对他们家奶茶的感觉就是很甜,也是在突然之间,突然出现很多鼎茶的小店,也会经常看到有人在排队,不过我还是喜欢有茶味浓郁不太甜的奶茶...",0
很一般的店我觉得，店很小老房子里的那种。然后量也蛮少的，价格也不便宜，口味么也就一般般吧，三花肉是冰冻的。个人觉得性价比不高不会再去了。,0
"我们四个大人点了3道冷菜，5道热菜及点心,糖醋黄瓜卷，蓝梅胡柚，糖醋排骨，黄瓜卷不甜不酸既乏味又不好吃，跟本就不能卷成想卷铅笔一样的，因为皮肉脱离口感就会失去，糖醋排骨炸的时候炸的太老了而且偏甜不好吃，热菜我们点了一条笋壳鱼1.3斤,每斤228元,给我们看的时候鱼很大明显分量很足但是上桌的时候就缩水了,看上去只有1斤大小的样子,原价不便宜分量再卡油今后如何再感点......",0
这家店开的时间也不是很长，店里的东西还可以，每次都有有很多东西放在旁边，让你试吃。有很多口味可以挑选，喜欢的也就两个味道孜然和麻辣。有事没事随便吃吃还是可以的。,0
6点不到就出门了， 小车车开得快，上面坐着小囡囡。 这个医院的人哦，茫茫多茫茫多。。。 停车场收费标准，地面5元/小时，地下8元/小时，搓气！ 医务人员态度冷热不均， 所幸的是阿拉终于挂到专家门诊的号了！ 一切不开心的事，都会烟消云散的。。。,1
